Date,Universe,Model,Calib,Ticker,Weight
2024-05-31,A,LASSO_longshort,isotonic,DIA,4.276324549356262e-11
2024-06-30,A,LASSO_longshort,isotonic,DIA,3.5675336775995945e-11
2024-07-31,A,LASSO_longshort,isotonic,DIA,3.082065476720059e-11
2024-08-31,A,LASSO_longshort,isotonic,DIA,3.1960611139025334e-11
2024-09-30,A,LASSO_longshort,isotonic,DIA,4.041689464089015e-11
2024-10-31,A,LASSO_longshort,isotonic,DIA,1.83904163088337e-11
2024-11-30,A,LASSO_longshort,isotonic,DIA,4.8760015266770795e-12
2024-12-31,A,LASSO_longshort,isotonic,DIA,1.1500193407887456e-11
2025-01-31,A,LASSO_longshort,isotonic,DIA,1.6054941496629447e-10
2025-02-28,A,LASSO_longshort,isotonic,DIA,1.880195837101785e-12
2025-03-31,A,LASSO_longshort,isotonic,DIA,5.851899798975449e-11
2025-04-30,A,LASSO_longshort,isotonic,DIA,7.194305646717353e-11
2025-05-31,A,LASSO_longshort,isotonic,DIA,2.0961777237593627e-10
2025-06-30,A,LASSO_longshort,isotonic,DIA,4.074544726293151e-11
2025-07-31,A,LASSO_longshort,isotonic,DIA,7.761008250639624e-12
2025-08-31,A,LASSO_longshort,isotonic,DIA,3.266511047079005e-12
2025-09-30,A,LASSO_longshort,isotonic,DIA,8.94192599143332e-12
2008-10-31,A,LASSO_longshort,isotonic,IJR,
2008-11-30,A,LASSO_longshort,isotonic,IJR,
2008-12-31,A,LASSO_longshort,isotonic,IJR,
2009-01-31,A,LASSO_longshort,isotonic,IJR,
2009-02-28,A,LASSO_longshort,isotonic,IJR,
2009-03-31,A,LASSO_longshort,isotonic,IJR,
2009-04-30,A,LASSO_longshort,isotonic,IJR,
2009-05-31,A,LASSO_longshort,isotonic,IJR,
2009-06-30,A,LASSO_longshort,isotonic,IJR,
2009-07-31,A,LASSO_longshort,isotonic,IJR,
2009-08-31,A,LASSO_longshort,isotonic,IJR,
2009-09-30,A,LASSO_longshort,isotonic,IJR,
2009-10-31,A,LASSO_longshort,isotonic,IJR,3.6455638635613174e-12
2009-11-30,A,LASSO_longshort,isotonic,IJR,7.085002419672506e-13
2009-12-31,A,LASSO_longshort,isotonic,IJR,5.905016835184372e-11
2010-01-31,A,LASSO_longshort,isotonic,IJR,3.782080901981257e-11
2010-02-28,A,LASSO_longshort,isotonic,IJR,2.334964764626487e-10
2010-03-31,A,LASSO_longshort,isotonic,IJR,2.2656953710464695e-09
2010-04-30,A,LASSO_longshort,isotonic,IJR,-0.20000000011476207
2010-05-31,A,LASSO_longshort,isotonic,IJR,-0.19999999998707257
2010-06-30,A,LASSO_longshort,isotonic,IJR,-0.2000000000200867
2010-07-31,A,LASSO_longshort,isotonic,IJR,-0.20000000002679583
2010-08-31,A,LASSO_longshort,isotonic,IJR,-0.20000000000246237
2010-09-30,A,LASSO_longshort,isotonic,IJR,-0.20000000000283416
2010-10-31,A,LASSO_longshort,isotonic,IJR,0.20000000000907642
2010-11-30,A,LASSO_longshort,isotonic,IJR,6.189873972758702e-11
2010-12-31,A,LASSO_longshort,isotonic,IJR,8.751379257519887e-11
2011-01-31,A,LASSO_longshort,isotonic,IJR,0.20000000001327492
2011-02-28,A,LASSO_longshort,isotonic,IJR,-0.200000000006315
2011-03-31,A,LASSO_longshort,isotonic,IJR,-0.20000000009695953
2011-04-30,A,LASSO_longshort,isotonic,IJR,0.1999999999769614
2011-05-31,A,LASSO_longshort,isotonic,IJR,0.19999999989919084
2011-06-30,A,LASSO_longshort,isotonic,IJR,0.19999999987891104
2011-07-31,A,LASSO_longshort,isotonic,IJR,0.1999999997677768
2011-08-31,A,LASSO_longshort,isotonic,IJR,0.19999999905250793
2011-09-30,A,LASSO_longshort,isotonic,IJR,1.4247197828171692e-09
2011-10-31,A,LASSO_longshort,isotonic,IJR,0.2000000000423391
2011-11-30,A,LASSO_longshort,isotonic,IJR,0.19999999979804348
2011-12-31,A,LASSO_longshort,isotonic,IJR,0.19999999999814894
2012-01-31,A,LASSO_longshort,isotonic,IJR,1.1085163620220059e-10
2012-02-29,A,LASSO_longshort,isotonic,IJR,5.767047239775306e-13
2012-03-31,A,LASSO_longshort,isotonic,IJR,1.0654321737391634e-11
2012-04-30,A,LASSO_longshort,isotonic,IJR,0.19999999970306073
2012-05-31,A,LASSO_longshort,isotonic,IJR,0.19999999999400617
2012-06-30,A,LASSO_longshort,isotonic,IJR,0.199999999828803
2012-07-31,A,LASSO_longshort,isotonic,IJR,0.19999999999531878
2012-08-31,A,LASSO_longshort,isotonic,IJR,0.19999999999239781
2012-09-30,A,LASSO_longshort,isotonic,IJR,0.19999999996027912
2012-10-31,A,LASSO_longshort,isotonic,IJR,1.934047329411795e-09
2012-11-30,A,LASSO_longshort,isotonic,IJR,7.58733330283572e-11
2012-12-31,A,LASSO_longshort,isotonic,IJR,1.5599875094017854e-11
2013-01-31,A,LASSO_longshort,isotonic,IJR,-2.6569904386625497e-12
2013-02-28,A,LASSO_longshort,isotonic,IJR,0.1999999994069288
2013-03-31,A,LASSO_longshort,isotonic,IJR,0.19999999949095024
2013-04-30,A,LASSO_longshort,isotonic,IJR,5.541228821030075e-12
2013-05-31,A,LASSO_longshort,isotonic,IJR,6.848837219529378e-12
2013-06-30,A,LASSO_longshort,isotonic,IJR,1.12373400105136e-10
2013-07-31,A,LASSO_longshort,isotonic,IJR,8.662360480255277e-09
2013-08-31,A,LASSO_longshort,isotonic,IJR,0.19999999975524674
2013-09-30,A,LASSO_longshort,isotonic,IJR,0.199999999922549
2013-10-31,A,LASSO_longshort,isotonic,IJR,0.19999999979406397
2013-11-30,A,LASSO_longshort,isotonic,IJR,0.19999999994330545
2013-12-31,A,LASSO_longshort,isotonic,IJR,1.9247927265043626e-11
2014-01-31,A,LASSO_longshort,isotonic,IJR,0.19999999996754547
2014-02-28,A,LASSO_longshort,isotonic,IJR,0.1999999998823523
2014-03-31,A,LASSO_longshort,isotonic,IJR,0.19999999999748694
2014-04-30,A,LASSO_longshort,isotonic,IJR,0.20000000000143012
2014-05-31,A,LASSO_longshort,isotonic,IJR,0.1999999999389512
2014-06-30,A,LASSO_longshort,isotonic,IJR,0.20000000000007498
2014-07-31,A,LASSO_longshort,isotonic,IJR,0.19999999997535922
2014-08-31,A,LASSO_longshort,isotonic,IJR,0.19999999994912274
2014-09-30,A,LASSO_longshort,isotonic,IJR,0.19999999998950432
2014-10-31,A,LASSO_longshort,isotonic,IJR,1.252028646870922e-09
2014-11-30,A,LASSO_longshort,isotonic,IJR,0.19999999986418787
2014-12-31,A,LASSO_longshort,isotonic,IJR,0.19999999995825124
2015-01-31,A,LASSO_longshort,isotonic,IJR,0.19999999999440815
2015-02-28,A,LASSO_longshort,isotonic,IJR,0.19999999994834539
2015-03-31,A,LASSO_longshort,isotonic,IJR,0.19999999998960788
2015-04-30,A,LASSO_longshort,isotonic,IJR,0.19999999994970777
2015-05-31,A,LASSO_longshort,isotonic,IJR,0.19999999995455742
2015-06-30,A,LASSO_longshort,isotonic,IJR,0.1999999999984781
2015-07-31,A,LASSO_longshort,isotonic,IJR,0.19999999977920924
2015-08-31,A,LASSO_longshort,isotonic,IJR,0.19999999996963833
2015-09-30,A,LASSO_longshort,isotonic,IJR,0.19999999998881293
2015-10-31,A,LASSO_longshort,isotonic,IJR,0.19999999998855236
2015-11-30,A,LASSO_longshort,isotonic,IJR,0.19999999984813485
2015-12-31,A,LASSO_longshort,isotonic,IJR,1.862890696571838e-10
2016-01-31,A,LASSO_longshort,isotonic,IJR,0.19999999991152115
2016-02-29,A,LASSO_longshort,isotonic,IJR,0.19999999995723977
2016-03-31,A,LASSO_longshort,isotonic,IJR,0.1999999998517878
2016-04-30,A,LASSO_longshort,isotonic,IJR,0.1999999999147002
2016-05-31,A,LASSO_longshort,isotonic,IJR,0.19999999995053472
2016-06-30,A,LASSO_longshort,isotonic,IJR,0.19999999990153344
2016-07-31,A,LASSO_longshort,isotonic,IJR,0.19999999998022341
2016-08-31,A,LASSO_longshort,isotonic,IJR,0.1999999999920378
2016-09-30,A,LASSO_longshort,isotonic,IJR,0.19999999998834392
2016-10-31,A,LASSO_longshort,isotonic,IJR,0.19999999941288354
2016-11-30,A,LASSO_longshort,isotonic,IJR,0.19999999999204704
2016-12-31,A,LASSO_longshort,isotonic,IJR,0.19999999998413365
2017-01-31,A,LASSO_longshort,isotonic,IJR,0.19999999996964724
2017-02-28,A,LASSO_longshort,isotonic,IJR,0.19999999995869966
2017-03-31,A,LASSO_longshort,isotonic,IJR,0.1999999999773418
2017-04-30,A,LASSO_longshort,isotonic,IJR,0.19999999996898893
2017-05-31,A,LASSO_longshort,isotonic,IJR,0.19999999992588494
2017-06-30,A,LASSO_longshort,isotonic,IJR,0.19999999993466255
2017-07-31,A,LASSO_longshort,isotonic,IJR,0.19999999990919493
2017-08-31,A,LASSO_longshort,isotonic,IJR,0.19999999986376518
2017-09-30,A,LASSO_longshort,isotonic,IJR,0.199999999852681
2017-10-31,A,LASSO_longshort,isotonic,IJR,0.19999999206591712
2017-11-30,A,LASSO_longshort,isotonic,IJR,0.19999999925144601
2017-12-31,A,LASSO_longshort,isotonic,IJR,0.19999999994684975
2018-01-31,A,LASSO_longshort,isotonic,IJR,5.20404712930612e-10
2018-02-28,A,LASSO_longshort,isotonic,IJR,0.19999999998724227
2018-03-31,A,LASSO_longshort,isotonic,IJR,0.19999999970317348
2018-04-30,A,LASSO_longshort,isotonic,IJR,0.19999999969111176
2018-05-31,A,LASSO_longshort,isotonic,IJR,0.19999999997001283
2018-06-30,A,LASSO_longshort,isotonic,IJR,0.19999999996592127
2018-07-31,A,LASSO_longshort,isotonic,IJR,0.19999999923163514
2018-08-31,A,LASSO_longshort,isotonic,IJR,0.19999999956492556
2018-09-30,A,LASSO_longshort,isotonic,IJR,0.19999999886449601
2018-10-31,A,LASSO_longshort,isotonic,IJR,0.19999999993342787
2018-11-30,A,LASSO_longshort,isotonic,IJR,7.712003774838153e-11
2018-12-31,A,LASSO_longshort,isotonic,IJR,0.19999999996770193
2019-01-31,A,LASSO_longshort,isotonic,IJR,0.1999999999506952
2019-02-28,A,LASSO_longshort,isotonic,IJR,7.206188902054528e-10
2019-03-31,A,LASSO_longshort,isotonic,IJR,1.1416485057485497e-10
2019-04-30,A,LASSO_longshort,isotonic,IJR,4.720312659886471e-10
2019-05-31,A,LASSO_longshort,isotonic,IJR,9.817415607589934e-09
2019-06-30,A,LASSO_longshort,isotonic,IJR,4.3150898549751504e-10
2019-07-31,A,LASSO_longshort,isotonic,IJR,1.306563070178787e-11
2019-08-31,A,LASSO_longshort,isotonic,IJR,0.1999999996430072
2019-09-30,A,LASSO_longshort,isotonic,IJR,0.19999999727964232
2019-10-31,A,LASSO_longshort,isotonic,IJR,3.701920555514577e-10
2019-11-30,A,LASSO_longshort,isotonic,IJR,0.19999999951230174
2019-12-31,A,LASSO_longshort,isotonic,IJR,0.19999999997555065
2020-01-31,A,LASSO_longshort,isotonic,IJR,0.19999999999056167
2020-02-29,A,LASSO_longshort,isotonic,IJR,0.19999999991886885
2020-03-31,A,LASSO_longshort,isotonic,IJR,0.19999999953573308
2020-04-30,A,LASSO_longshort,isotonic,IJR,0.19999998409485242
2020-05-31,A,LASSO_longshort,isotonic,IJR,4.772529499517448e-10
2020-06-30,A,LASSO_longshort,isotonic,IJR,1.1735633124032658e-10
2020-07-31,A,LASSO_longshort,isotonic,IJR,1.1930420406955742e-11
2020-08-31,A,LASSO_longshort,isotonic,IJR,2.2423372345929362e-11
2020-09-30,A,LASSO_longshort,isotonic,IJR,0.19999999272935734
2020-10-31,A,LASSO_longshort,isotonic,IJR,0.19999998194145033
2020-11-30,A,LASSO_longshort,isotonic,IJR,1.7992105031678598e-11
2020-12-31,A,LASSO_longshort,isotonic,IJR,3.858106251212044e-12
2021-01-31,A,LASSO_longshort,isotonic,IJR,6.285975043860943e-12
2021-02-28,A,LASSO_longshort,isotonic,IJR,1.1567919881804276e-12
2021-03-31,A,LASSO_longshort,isotonic,IJR,3.200010691895689e-11
2021-04-30,A,LASSO_longshort,isotonic,IJR,1.0089235053585979e-10
2021-05-31,A,LASSO_longshort,isotonic,IJR,0.19999990970318718
2021-06-30,A,LASSO_longshort,isotonic,IJR,0.1999999985029375
2021-07-31,A,LASSO_longshort,isotonic,IJR,0.1999999997925162
2021-08-31,A,LASSO_longshort,isotonic,IJR,0.19999999993222978
2021-09-30,A,LASSO_longshort,isotonic,IJR,4.179681288734028e-10
2021-10-31,A,LASSO_longshort,isotonic,IJR,2.427391092693542e-10
2021-11-30,A,LASSO_longshort,isotonic,IJR,8.845689327387289e-10
2021-12-31,A,LASSO_longshort,isotonic,IJR,5.189293345890899e-10
2022-01-31,A,LASSO_longshort,isotonic,IJR,1.7635070855327184e-10
2022-02-28,A,LASSO_longshort,isotonic,IJR,3.852320809111028e-09
2022-03-31,A,LASSO_longshort,isotonic,IJR,3.4127351936707093e-09
2022-04-30,A,LASSO_longshort,isotonic,IJR,0.19999999730733314
2022-05-31,A,LASSO_longshort,isotonic,IJR,0.19999999965540174
2022-06-30,A,LASSO_longshort,isotonic,IJR,0.19999999974380736
2022-07-31,A,LASSO_longshort,isotonic,IJR,0.19999999959488812
2022-08-31,A,LASSO_longshort,isotonic,IJR,0.19999999940948734
2022-09-30,A,LASSO_longshort,isotonic,IJR,0.19999999987473638
2022-10-31,A,LASSO_longshort,isotonic,IJR,0.19999999993788073
2022-11-30,A,LASSO_longshort,isotonic,IJR,0.1999999996356186
2022-12-31,A,LASSO_longshort,isotonic,IJR,0.19999999954057562
2023-01-31,A,LASSO_longshort,isotonic,IJR,0.1999999998930561
2023-02-28,A,LASSO_longshort,isotonic,IJR,0.19999999988564413
2023-03-31,A,LASSO_longshort,isotonic,IJR,0.19999999962355633
2023-04-30,A,LASSO_longshort,isotonic,IJR,0.19999999984379174
