Date,Universe,Model,Ticker,Weight
2020-03-31,A,RF_longonly_0bps,DIA,0.04395604395604396
2020-04-30,A,RF_longonly_0bps,DIA,0.06593406593406594
2020-05-31,A,RF_longonly_0bps,DIA,0.06593406593406594
2020-06-30,A,RF_longonly_0bps,DIA,0.04395604395604396
2020-07-31,A,RF_longonly_0bps,DIA,0.02197802197802198
2020-08-31,A,RF_longonly_0bps,DIA,0.054945054945054944
2020-09-30,A,RF_longonly_0bps,DIA,0.06593406593406595
2020-10-31,A,RF_longonly_0bps,DIA,0.08791208791208792
2020-11-30,A,RF_longonly_0bps,DIA,0.04395604395604396
2020-12-31,A,RF_longonly_0bps,DIA,0.03296703296703297
2021-01-31,A,RF_longonly_0bps,DIA,0.03296703296703297
2021-02-28,A,RF_longonly_0bps,DIA,0.032967032967032975
2021-03-31,A,RF_longonly_0bps,DIA,0.06593406593406594
2021-04-30,A,RF_longonly_0bps,DIA,0.04395604395604396
2021-05-31,A,RF_longonly_0bps,DIA,0.07692307692307693
2021-06-30,A,RF_longonly_0bps,DIA,0.05494505494505495
2021-07-31,A,RF_longonly_0bps,DIA,0.054945054945054944
2021-08-31,A,RF_longonly_0bps,DIA,0.04395604395604396
2021-09-30,A,RF_longonly_0bps,DIA,0.07692307692307691
2021-10-31,A,RF_longonly_0bps,DIA,0.07692307692307693
2021-11-30,A,RF_longonly_0bps,DIA,0.05494505494505495
2021-12-31,A,RF_longonly_0bps,DIA,0.021978021978021976
2022-01-31,A,RF_longonly_0bps,DIA,0.054945054945054944
2022-02-28,A,RF_longonly_0bps,DIA,0.04395604395604396
2022-03-31,A,RF_longonly_0bps,DIA,0.01098901098901099
2022-04-30,A,RF_longonly_0bps,DIA,0.043956043956043966
2022-05-31,A,RF_longonly_0bps,DIA,0.10989010989010989
2022-06-30,A,RF_longonly_0bps,DIA,0.0989010989010989
2022-07-31,A,RF_longonly_0bps,DIA,0.1208791208791209
2022-08-31,A,RF_longonly_0bps,DIA,0.06593406593406595
2022-09-30,A,RF_longonly_0bps,DIA,0.07692307692307693
2022-10-31,A,RF_longonly_0bps,DIA,0.1318681318681319
2022-11-30,A,RF_longonly_0bps,DIA,0.10989010989010989
2022-12-31,A,RF_longonly_0bps,DIA,0.12087912087912088
2023-01-31,A,RF_longonly_0bps,DIA,0.032967032967032975
2023-02-28,A,RF_longonly_0bps,DIA,0.03296703296703297
2023-03-31,A,RF_longonly_0bps,DIA,0.05494505494505495
2023-04-30,A,RF_longonly_0bps,DIA,0.06593406593406595
2023-05-31,A,RF_longonly_0bps,DIA,0.054945054945054944
2023-06-30,A,RF_longonly_0bps,DIA,0.054945054945054944
2023-07-31,A,RF_longonly_0bps,DIA,0.04395604395604396
2023-08-31,A,RF_longonly_0bps,DIA,0.06593406593406595
2023-09-30,A,RF_longonly_0bps,DIA,0.05494505494505495
2023-10-31,A,RF_longonly_0bps,DIA,0.06593406593406594
2023-11-30,A,RF_longonly_0bps,DIA,0.06593406593406594
2023-12-31,A,RF_longonly_0bps,DIA,0.07692307692307693
2024-01-31,A,RF_longonly_0bps,DIA,0.08791208791208792
2024-02-29,A,RF_longonly_0bps,DIA,0.03296703296703297
2024-03-31,A,RF_longonly_0bps,DIA,0.04395604395604396
2024-04-30,A,RF_longonly_0bps,DIA,0.06593406593406592
2024-05-31,A,RF_longonly_0bps,DIA,0.02197802197802198
2024-06-30,A,RF_longonly_0bps,DIA,0.06593406593406594
2024-07-31,A,RF_longonly_0bps,DIA,0.05494505494505495
2024-08-31,A,RF_longonly_0bps,DIA,0.06593406593406594
2024-09-30,A,RF_longonly_0bps,DIA,0.021978021978021983
2024-10-31,A,RF_longonly_0bps,DIA,0.054945054945054944
2024-11-30,A,RF_longonly_0bps,DIA,0.1208791208791209
2024-12-31,A,RF_longonly_0bps,DIA,0.0989010989010989
2025-01-31,A,RF_longonly_0bps,DIA,0.0989010989010989
2025-02-28,A,RF_longonly_0bps,DIA,0.0989010989010989
2025-03-31,A,RF_longonly_0bps,DIA,0.06593406593406594
2025-04-30,A,RF_longonly_0bps,DIA,0.08791208791208792
2025-05-31,A,RF_longonly_0bps,DIA,0.05494505494505495
2025-06-30,A,RF_longonly_0bps,DIA,0.06593406593406594
2025-07-31,A,RF_longonly_0bps,DIA,0.03296703296703297
2025-08-31,A,RF_longonly_0bps,DIA,0.0989010989010989
2025-09-30,A,RF_longonly_0bps,DIA,0.07692307692307693
2008-10-31,A,RF_longonly_0bps,IJR,
2008-11-30,A,RF_longonly_0bps,IJR,
2008-12-31,A,RF_longonly_0bps,IJR,
2009-01-31,A,RF_longonly_0bps,IJR,
2009-02-28,A,RF_longonly_0bps,IJR,
2009-03-31,A,RF_longonly_0bps,IJR,
2009-04-30,A,RF_longonly_0bps,IJR,
2009-05-31,A,RF_longonly_0bps,IJR,
2009-06-30,A,RF_longonly_0bps,IJR,
2009-07-31,A,RF_longonly_0bps,IJR,
2009-08-31,A,RF_longonly_0bps,IJR,
2009-09-30,A,RF_longonly_0bps,IJR,
2009-10-31,A,RF_longonly_0bps,IJR,0.09090909090909091
2009-11-30,A,RF_longonly_0bps,IJR,0.01818181818181818
2009-12-31,A,RF_longonly_0bps,IJR,0.10909090909090909
2010-01-31,A,RF_longonly_0bps,IJR,0.12727272727272726
2010-02-28,A,RF_longonly_0bps,IJR,0.09090909090909091
2010-03-31,A,RF_longonly_0bps,IJR,0.05454545454545454
2010-04-30,A,RF_longonly_0bps,IJR,0.18181818181818182
2010-05-31,A,RF_longonly_0bps,IJR,0.16363636363636364
2010-06-30,A,RF_longonly_0bps,IJR,0.05454545454545454
2010-07-31,A,RF_longonly_0bps,IJR,0.01818181818181818
2010-08-31,A,RF_longonly_0bps,IJR,0.09090909090909091
2010-09-30,A,RF_longonly_0bps,IJR,0.14545454545454545
2010-10-31,A,RF_longonly_0bps,IJR,0.16363636363636364
2010-11-30,A,RF_longonly_0bps,IJR,0.18181818181818182
2010-12-31,A,RF_longonly_0bps,IJR,0.18181818181818182
2011-01-31,A,RF_longonly_0bps,IJR,0.16363636363636364
2011-02-28,A,RF_longonly_0bps,IJR,0.09090909090909091
2011-03-31,A,RF_longonly_0bps,IJR,0.16363636363636364
2011-04-30,A,RF_longonly_0bps,IJR,0.03636363636363636
2011-05-31,A,RF_longonly_0bps,IJR,0.01818181818181818
2011-06-30,A,RF_longonly_0bps,IJR,0.05454545454545454
2011-07-31,A,RF_longonly_0bps,IJR,0.03636363636363636
2011-08-31,A,RF_longonly_0bps,IJR,0.07272727272727272
2011-09-30,A,RF_longonly_0bps,IJR,0.03636363636363636
2011-10-31,A,RF_longonly_0bps,IJR,0.07272727272727272
2011-11-30,A,RF_longonly_0bps,IJR,0.09090909090909091
2011-12-31,A,RF_longonly_0bps,IJR,0.09090909090909091
2012-01-31,A,RF_longonly_0bps,IJR,0.03636363636363636
2012-02-29,A,RF_longonly_0bps,IJR,0.09090909090909091
2012-03-31,A,RF_longonly_0bps,IJR,0.09090909090909091
2012-04-30,A,RF_longonly_0bps,IJR,0.16363636363636364
2012-05-31,A,RF_longonly_0bps,IJR,0.07272727272727272
2012-06-30,A,RF_longonly_0bps,IJR,0.03636363636363636
2012-07-31,A,RF_longonly_0bps,IJR,0.03636363636363636
2012-08-31,A,RF_longonly_0bps,IJR,0.09090909090909091
2012-09-30,A,RF_longonly_0bps,IJR,0.05454545454545454
2012-10-31,A,RF_longonly_0bps,IJR,0.1090909090909091
2012-11-30,A,RF_longonly_0bps,IJR,0.14545454545454545
2012-12-31,A,RF_longonly_0bps,IJR,0.10909090909090909
2013-01-31,A,RF_longonly_0bps,IJR,0.07272727272727272
2013-02-28,A,RF_longonly_0bps,IJR,0.10909090909090909
2013-03-31,A,RF_longonly_0bps,IJR,0.09090909090909091
2013-04-30,A,RF_longonly_0bps,IJR,0.01818181818181818
2013-05-31,A,RF_longonly_0bps,IJR,0.01818181818181818
2013-06-30,A,RF_longonly_0bps,IJR,0.12727272727272726
2013-07-31,A,RF_longonly_0bps,IJR,0.1090909090909091
2013-08-31,A,RF_longonly_0bps,IJR,0.18181818181818185
2013-09-30,A,RF_longonly_0bps,IJR,0.18181818181818182
2013-10-31,A,RF_longonly_0bps,IJR,0.16363636363636364
2013-11-30,A,RF_longonly_0bps,IJR,0.16363636363636364
2013-12-31,A,RF_longonly_0bps,IJR,0.16363636363636364
2014-01-31,A,RF_longonly_0bps,IJR,0.18181818181818182
2014-02-28,A,RF_longonly_0bps,IJR,0.1272727272727273
2014-03-31,A,RF_longonly_0bps,IJR,0.18181818181818185
2014-04-30,A,RF_longonly_0bps,IJR,0.01818181818181818
2014-05-31,A,RF_longonly_0bps,IJR,0.01818181818181818
2014-06-30,A,RF_longonly_0bps,IJR,0.14545454545454545
2014-07-31,A,RF_longonly_0bps,IJR,0.10909090909090909
2014-08-31,A,RF_longonly_0bps,IJR,0.14545454545454545
2014-09-30,A,RF_longonly_0bps,IJR,0.14545454545454545
2014-10-31,A,RF_longonly_0bps,IJR,0.14545454545454545
2014-11-30,A,RF_longonly_0bps,IJR,0.12727272727272726
2014-12-31,A,RF_longonly_0bps,IJR,0.10909090909090909
2015-01-31,A,RF_longonly_0bps,IJR,0.16363636363636364
2015-02-28,A,RF_longonly_0bps,IJR,0.18181818181818182
2015-03-31,A,RF_longonly_0bps,IJR,0.09090909090909091
2015-04-30,A,RF_longonly_0bps,IJR,0.18181818181818182
2015-05-31,A,RF_longonly_0bps,IJR,0.03636363636363636
2015-06-30,A,RF_longonly_0bps,IJR,0.16363636363636364
2015-07-31,A,RF_longonly_0bps,IJR,0.16363636363636364
2015-08-31,A,RF_longonly_0bps,IJR,0.18181818181818182
2015-09-30,A,RF_longonly_0bps,IJR,0.16363636363636364
2015-10-31,A,RF_longonly_0bps,IJR,0.07272727272727272
2015-11-30,A,RF_longonly_0bps,IJR,0.015151515151515152
2015-12-31,A,RF_longonly_0bps,IJR,0.13636363636363635
2016-01-31,A,RF_longonly_0bps,IJR,0.06060606060606061
2016-02-29,A,RF_longonly_0bps,IJR,0.10606060606060606
2016-03-31,A,RF_longonly_0bps,IJR,0.015151515151515152
2016-04-30,A,RF_longonly_0bps,IJR,0.15151515151515155
2016-05-31,A,RF_longonly_0bps,IJR,0.15151515151515152
2016-06-30,A,RF_longonly_0bps,IJR,0.07575757575757577
2016-07-31,A,RF_longonly_0bps,IJR,0.10606060606060608
2016-08-31,A,RF_longonly_0bps,IJR,0.030303030303030307
2016-09-30,A,RF_longonly_0bps,IJR,0.10606060606060606
2016-10-31,A,RF_longonly_0bps,IJR,0.06060606060606061
2016-11-30,A,RF_longonly_0bps,IJR,0.10606060606060608
2016-12-31,A,RF_longonly_0bps,IJR,0.13636363636363635
2017-01-31,A,RF_longonly_0bps,IJR,0.060606060606060615
2017-02-28,A,RF_longonly_0bps,IJR,0.09090909090909091
2017-03-31,A,RF_longonly_0bps,IJR,0.10606060606060606
2017-04-30,A,RF_longonly_0bps,IJR,0.06060606060606061
2017-05-31,A,RF_longonly_0bps,IJR,0.05128205128205128
2017-06-30,A,RF_longonly_0bps,IJR,0.08974358974358974
2017-07-31,A,RF_longonly_0bps,IJR,0.05128205128205129
2017-08-31,A,RF_longonly_0bps,IJR,0.07692307692307694
2017-09-30,A,RF_longonly_0bps,IJR,0.0989010989010989
2017-10-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2017-11-30,A,RF_longonly_0bps,IJR,0.05494505494505495
2017-12-31,A,RF_longonly_0bps,IJR,0.07692307692307693
2018-01-31,A,RF_longonly_0bps,IJR,0.07692307692307693
2018-02-28,A,RF_longonly_0bps,IJR,0.0989010989010989
2018-03-31,A,RF_longonly_0bps,IJR,0.12087912087912088
2018-04-30,A,RF_longonly_0bps,IJR,0.12087912087912088
2018-05-31,A,RF_longonly_0bps,IJR,0.0989010989010989
2018-06-30,A,RF_longonly_0bps,IJR,0.1208791208791209
2018-07-31,A,RF_longonly_0bps,IJR,0.04395604395604396
2018-08-31,A,RF_longonly_0bps,IJR,0.08791208791208792
2018-09-30,A,RF_longonly_0bps,IJR,0.14285714285714285
2018-10-31,A,RF_longonly_0bps,IJR,0.10989010989010986
2018-11-30,A,RF_longonly_0bps,IJR,0.08791208791208793
2018-12-31,A,RF_longonly_0bps,IJR,0.032967032967032975
2019-01-31,A,RF_longonly_0bps,IJR,0.03296703296703297
2019-02-28,A,RF_longonly_0bps,IJR,0.13186813186813187
2019-03-31,A,RF_longonly_0bps,IJR,0.04395604395604396
2019-04-30,A,RF_longonly_0bps,IJR,0.07692307692307694
2019-05-31,A,RF_longonly_0bps,IJR,0.0989010989010989
2019-06-30,A,RF_longonly_0bps,IJR,0.1318681318681319
2019-07-31,A,RF_longonly_0bps,IJR,0.06593406593406594
2019-08-31,A,RF_longonly_0bps,IJR,0.04395604395604396
2019-09-30,A,RF_longonly_0bps,IJR,0.0989010989010989
2019-10-31,A,RF_longonly_0bps,IJR,0.04395604395604396
2019-11-30,A,RF_longonly_0bps,IJR,0.03296703296703297
2019-12-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2020-01-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2020-02-29,A,RF_longonly_0bps,IJR,0.04395604395604395
2020-03-31,A,RF_longonly_0bps,IJR,0.054945054945054944
2020-04-30,A,RF_longonly_0bps,IJR,0.02197802197802198
2020-05-31,A,RF_longonly_0bps,IJR,0.03296703296703297
2020-06-30,A,RF_longonly_0bps,IJR,0.06593406593406594
2020-07-31,A,RF_longonly_0bps,IJR,0.03296703296703297
2020-08-31,A,RF_longonly_0bps,IJR,0.06593406593406594
2020-09-30,A,RF_longonly_0bps,IJR,0.032967032967032975
2020-10-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2020-11-30,A,RF_longonly_0bps,IJR,0.10989010989010989
2020-12-31,A,RF_longonly_0bps,IJR,0.12087912087912088
2021-01-31,A,RF_longonly_0bps,IJR,0.14285714285714285
2021-02-28,A,RF_longonly_0bps,IJR,0.14285714285714288
2021-03-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2021-04-30,A,RF_longonly_0bps,IJR,0.01098901098901099
2021-05-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2021-06-30,A,RF_longonly_0bps,IJR,0.032967032967032975
2021-07-31,A,RF_longonly_0bps,IJR,0.01098901098901099
2021-08-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2021-09-30,A,RF_longonly_0bps,IJR,0.010989010989010988
2021-10-31,A,RF_longonly_0bps,IJR,0.01098901098901099
2021-11-30,A,RF_longonly_0bps,IJR,0.021978021978021983
2021-12-31,A,RF_longonly_0bps,IJR,0.04395604395604395
2022-01-31,A,RF_longonly_0bps,IJR,0.04395604395604396
2022-02-28,A,RF_longonly_0bps,IJR,0.0989010989010989
2022-03-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2022-04-30,A,RF_longonly_0bps,IJR,0.010989010989010992
2022-05-31,A,RF_longonly_0bps,IJR,0.08791208791208792
2022-06-30,A,RF_longonly_0bps,IJR,0.10989010989010989
2022-07-31,A,RF_longonly_0bps,IJR,0.010989010989010992
2022-08-31,A,RF_longonly_0bps,IJR,0.021978021978021983
2022-09-30,A,RF_longonly_0bps,IJR,0.0989010989010989
2022-10-31,A,RF_longonly_0bps,IJR,0.021978021978021983
2022-11-30,A,RF_longonly_0bps,IJR,0.03296703296703297
2022-12-31,A,RF_longonly_0bps,IJR,0.06593406593406594
2023-01-31,A,RF_longonly_0bps,IJR,0.06593406593406595
2023-02-28,A,RF_longonly_0bps,IJR,0.06593406593406594
2023-03-31,A,RF_longonly_0bps,IJR,0.021978021978021983
2023-04-30,A,RF_longonly_0bps,IJR,0.010989010989010992
2023-05-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2023-06-30,A,RF_longonly_0bps,IJR,0.02197802197802198
2023-07-31,A,RF_longonly_0bps,IJR,0.054945054945054944
2023-08-31,A,RF_longonly_0bps,IJR,0.021978021978021983
2023-09-30,A,RF_longonly_0bps,IJR,0.021978021978021983
2023-10-31,A,RF_longonly_0bps,IJR,0.01098901098901099
2023-11-30,A,RF_longonly_0bps,IJR,0.01098901098901099
2023-12-31,A,RF_longonly_0bps,IJR,0.01098901098901099
2024-01-31,A,RF_longonly_0bps,IJR,0.02197802197802198
2024-02-29,A,RF_longonly_0bps,IJR,0.0989010989010989
2024-03-31,A,RF_longonly_0bps,IJR,0.01098901098901099
2024-04-30,A,RF_longonly_0bps,IJR,0.03296703296703296
2024-05-31,A,RF_longonly_0bps,IJR,0.03296703296703297
2024-06-30,A,RF_longonly_0bps,IJR,0.01098901098901099
2024-07-31,A,RF_longonly_0bps,IJR,0.08791208791208793
2024-08-31,A,RF_longonly_0bps,IJR,0.04395604395604396
2024-09-30,A,RF_longonly_0bps,IJR,0.1318681318681319
2024-10-31,A,RF_longonly_0bps,IJR,0.06593406593406594
2024-11-30,A,RF_longonly_0bps,IJR,0.05494505494505495
2024-12-31,A,RF_longonly_0bps,IJR,0.03296703296703297
2025-01-31,A,RF_longonly_0bps,IJR,0.08791208791208792
2025-02-28,A,RF_longonly_0bps,IJR,0.01098901098901099
2025-03-31,A,RF_longonly_0bps,IJR,0.03296703296703297
2025-04-30,A,RF_longonly_0bps,IJR,0.01098901098901099
2025-05-31,A,RF_longonly_0bps,IJR,0.021978021978021983
2025-06-30,A,RF_longonly_0bps,IJR,0.04395604395604396
2025-07-31,A,RF_longonly_0bps,IJR,0.10989010989010989
2025-08-31,A,RF_longonly_0bps,IJR,0.14285714285714285
2025-09-30,A,RF_longonly_0bps,IJR,0.06593406593406594
2008-10-31,A,RF_longonly_0bps,MDY,
2008-11-30,A,RF_longonly_0bps,MDY,
2008-12-31,A,RF_longonly_0bps,MDY,
2009-01-31,A,RF_longonly_0bps,MDY,
2009-02-28,A,RF_longonly_0bps,MDY,
2009-03-31,A,RF_longonly_0bps,MDY,
2009-04-30,A,RF_longonly_0bps,MDY,
2009-05-31,A,RF_longonly_0bps,MDY,
2009-06-30,A,RF_longonly_0bps,MDY,
2009-07-31,A,RF_longonly_0bps,MDY,
2009-08-31,A,RF_longonly_0bps,MDY,
2009-09-30,A,RF_longonly_0bps,MDY,
2009-10-31,A,RF_longonly_0bps,MDY,0.07272727272727272
2009-11-30,A,RF_longonly_0bps,MDY,0.03636363636363636
2009-12-31,A,RF_longonly_0bps,MDY,0.07272727272727272
2010-01-31,A,RF_longonly_0bps,MDY,0.03636363636363636
2010-02-28,A,RF_longonly_0bps,MDY,0.14545454545454545
2010-03-31,A,RF_longonly_0bps,MDY,0.10909090909090909
2010-04-30,A,RF_longonly_0bps,MDY,0.14545454545454545
2010-05-31,A,RF_longonly_0bps,MDY,0.12727272727272726
2010-06-30,A,RF_longonly_0bps,MDY,0.07272727272727272
2010-07-31,A,RF_longonly_0bps,MDY,0.14545454545454545
2010-08-31,A,RF_longonly_0bps,MDY,0.14545454545454545
