Date,Ret,Universe,Model
2014-01-31,0.09083923523286028,C,RF_longonly_0bps_v1_1_1
2014-02-28,-0.023286708575287786,C,RF_longonly_0bps_v1_1_1
2014-03-31,-0.008189592982408924,C,RF_longonly_0bps_v1_1_1
2014-04-30,-0.006563942169394077,C,RF_longonly_0bps_v1_1_1
2014-05-31,0.04911098161886056,C,RF_longonly_0bps_v1_1_1
2014-06-30,-0.08808386370469141,C,RF_longonly_0bps_v1_1_1
2014-07-31,0.042740161245159905,C,RF_longonly_0bps_v1_1_1
2014-08-31,-0.058426962275526725,C,RF_longonly_0bps_v1_1_1
2014-09-30,-0.0649839435630036,C,RF_longonly_0bps_v1_1_1
2014-10-31,-0.04113563989445863,C,RF_longonly_0bps_v1_1_1
2014-11-30,-0.07129405693539624,C,RF_longonly_0bps_v1_1_1
2014-12-31,-0.007516193737536564,C,RF_longonly_0bps_v1_1_1
2015-01-31,0.046172253373330474,C,RF_longonly_0bps_v1_1_1
2015-02-28,0.02444097591568444,C,RF_longonly_0bps_v1_1_1
2015-03-31,0.050292804394831386,C,RF_longonly_0bps_v1_1_1
2015-04-30,-0.034328022868025845,C,RF_longonly_0bps_v1_1_1
2015-05-31,-0.035535927971404806,C,RF_longonly_0bps_v1_1_1
2015-06-30,-0.0955574270987071,C,RF_longonly_0bps_v1_1_1
2015-07-31,-0.05038683211295205,C,RF_longonly_0bps_v1_1_1
2015-08-31,-0.0503649317779202,C,RF_longonly_0bps_v1_1_1
2015-09-30,0.03009059777294492,C,RF_longonly_0bps_v1_1_1
2015-10-31,-0.0766825451830826,C,RF_longonly_0bps_v1_1_1
2015-11-30,0.008620136791826577,C,RF_longonly_0bps_v1_1_1
2015-12-31,-0.06661957174431052,C,RF_longonly_0bps_v1_1_1
2016-01-31,-0.007569226587422231,C,RF_longonly_0bps_v1_1_1
2016-02-29,0.03618788517521143,C,RF_longonly_0bps_v1_1_1
2016-03-31,0.055068175690760446,C,RF_longonly_0bps_v1_1_1
2016-04-30,-0.03924814604066058,C,RF_longonly_0bps_v1_1_1
2016-05-31,0.0349858151540017,C,RF_longonly_0bps_v1_1_1
2016-06-30,-0.0025169035316409683,C,RF_longonly_0bps_v1_1_1
2016-07-31,-0.016614214717700714,C,RF_longonly_0bps_v1_1_1
2016-08-31,0.012941469799882763,C,RF_longonly_0bps_v1_1_1
2016-09-30,-0.02526761007279917,C,RF_longonly_0bps_v1_1_1
2016-10-31,-0.0076785874293763285,C,RF_longonly_0bps_v1_1_1
2016-11-30,0.009657476377701597,C,RF_longonly_0bps_v1_1_1
2016-12-31,0.01928021811964402,C,RF_longonly_0bps_v1_1_1
2017-01-31,0.012942536216310389,C,RF_longonly_0bps_v1_1_1
2017-02-28,-0.022972230076832932,C,RF_longonly_0bps_v1_1_1
2017-03-31,-0.008941731329915248,C,RF_longonly_0bps_v1_1_1
2017-04-30,-0.00046764907060572883,C,RF_longonly_0bps_v1_1_1
2017-05-31,0.012012426907087636,C,RF_longonly_0bps_v1_1_1
2017-06-30,0.025953606556526496,C,RF_longonly_0bps_v1_1_1
2017-07-31,0.008857063071277236,C,RF_longonly_0bps_v1_1_1
2017-08-31,-0.006323827582087835,C,RF_longonly_0bps_v1_1_1
2017-09-30,0.012468415926502625,C,RF_longonly_0bps_v1_1_1
2017-10-31,0.0041484597779713785,C,RF_longonly_0bps_v1_1_1
2017-11-30,0.03407736591643749,C,RF_longonly_0bps_v1_1_1
2017-12-31,0.019815576024045378,C,RF_longonly_0bps_v1_1_1
2018-01-31,-0.043764792410682166,C,RF_longonly_0bps_v1_1_1
2018-02-28,0.008052722970762377,C,RF_longonly_0bps_v1_1_1
2018-03-31,0.015437560275933456,C,RF_longonly_0bps_v1_1_1
2018-04-30,0.010387137936997743,C,RF_longonly_0bps_v1_1_1
2018-05-31,-0.04176951627661725,C,RF_longonly_0bps_v1_1_1
2018-06-30,-0.025143125931666826,C,RF_longonly_0bps_v1_1_1
2018-07-31,-0.02626312873537511,C,RF_longonly_0bps_v1_1_1
2018-08-31,0.009558536698916754,C,RF_longonly_0bps_v1_1_1
2018-09-30,-0.07157462531635167,C,RF_longonly_0bps_v1_1_1
2018-10-31,-0.06079187321135077,C,RF_longonly_0bps_v1_1_1
2018-11-30,-0.0522553783519618,C,RF_longonly_0bps_v1_1_1
2018-12-31,0.06345313504693219,C,RF_longonly_0bps_v1_1_1
2019-01-31,0.0674099754564478,C,RF_longonly_0bps_v1_1_1
2019-02-28,-8.385824401751629e-05,C,RF_longonly_0bps_v1_1_1
2019-03-31,0.07693976052326452,C,RF_longonly_0bps_v1_1_1
2019-04-30,0.09249247758039561,C,RF_longonly_0bps_v1_1_1
2019-05-31,0.09260246068352652,C,RF_longonly_0bps_v1_1_1
2019-06-30,-0.02471115735655663,C,RF_longonly_0bps_v1_1_1
2019-07-31,-0.020530297479429457,C,RF_longonly_0bps_v1_1_1
2019-08-31,-0.020111329572390813,C,RF_longonly_0bps_v1_1_1
2019-09-30,0.011662270506450037,C,RF_longonly_0bps_v1_1_1
2019-10-31,-0.038888556617065015,C,RF_longonly_0bps_v1_1_1
2019-11-30,0.03710659459052272,C,RF_longonly_0bps_v1_1_1
2019-12-31,0.04405380674343301,C,RF_longonly_0bps_v1_1_1
2020-01-31,0.01768600967970821,C,RF_longonly_0bps_v1_1_1
2020-02-29,-0.22477809907664473,C,RF_longonly_0bps_v1_1_1
2020-03-31,0.1294927156369775,C,RF_longonly_0bps_v1_1_1
2020-04-30,0.07438023942199497,C,RF_longonly_0bps_v1_1_1
2020-05-31,0.03688508879226371,C,RF_longonly_0bps_v1_1_1
2020-06-30,0.17941378238652927,C,RF_longonly_0bps_v1_1_1
2020-07-31,0.1377855225824048,C,RF_longonly_0bps_v1_1_1
2020-08-31,-0.004316192055619493,C,RF_longonly_0bps_v1_1_1
2020-09-30,0.053198926869726215,C,RF_longonly_0bps_v1_1_1
2020-10-31,0.1887807879831349,C,RF_longonly_0bps_v1_1_1
2020-11-30,0.1635000932392951,C,RF_longonly_0bps_v1_1_1
2020-12-31,0.12132839300363872,C,RF_longonly_0bps_v1_1_1
2021-01-31,0.047176075171046154,C,RF_longonly_0bps_v1_1_1
2021-02-28,0.02866763439554423,C,RF_longonly_0bps_v1_1_1
2021-03-31,0.058301397912396004,C,RF_longonly_0bps_v1_1_1
2021-04-30,-0.005593481926374006,C,RF_longonly_0bps_v1_1_1
2021-05-31,-0.00857193713336259,C,RF_longonly_0bps_v1_1_1
2021-06-30,0.04785368149525005,C,RF_longonly_0bps_v1_1_1
2021-07-31,0.0588267539500353,C,RF_longonly_0bps_v1_1_1
2021-08-31,0.024441055748815606,C,RF_longonly_0bps_v1_1_1
2021-09-30,0.1100583153589376,C,RF_longonly_0bps_v1_1_1
2021-10-31,-0.08721273977781496,C,RF_longonly_0bps_v1_1_1
2021-11-30,-0.06643585620834556,C,RF_longonly_0bps_v1_1_1
2021-12-31,-0.03992927003880897,C,RF_longonly_0bps_v1_1_1
2022-01-31,0.04003937815108667,C,RF_longonly_0bps_v1_1_1
2022-02-28,0.1002399366672543,C,RF_longonly_0bps_v1_1_1
2022-03-31,0.005730684482315674,C,RF_longonly_0bps_v1_1_1
2022-04-30,0.017866331178010765,C,RF_longonly_0bps_v1_1_1
2022-05-31,-0.11462340649232994,C,RF_longonly_0bps_v1_1_1
2022-06-30,0.17300328896498757,C,RF_longonly_0bps_v1_1_1
2022-07-31,-0.009039077454632095,C,RF_longonly_0bps_v1_1_1
2022-08-31,-0.13329648555763582,C,RF_longonly_0bps_v1_1_1
2022-09-30,0.0051804903902598785,C,RF_longonly_0bps_v1_1_1
2022-10-31,0.029677934261223213,C,RF_longonly_0bps_v1_1_1
2022-11-30,-0.08366882451985252,C,RF_longonly_0bps_v1_1_1
2022-12-31,0.11376704025264711,C,RF_longonly_0bps_v1_1_1
2023-01-31,-0.04470844807683278,C,RF_longonly_0bps_v1_1_1
2023-02-28,0.04545373942047961,C,RF_longonly_0bps_v1_1_1
2023-03-31,-0.019161325667175325,C,RF_longonly_0bps_v1_1_1
2023-04-30,-0.03829356689514314,C,RF_longonly_0bps_v1_1_1
2023-05-31,0.02979017972909704,C,RF_longonly_0bps_v1_1_1
2023-06-30,0.030959102937829316,C,RF_longonly_0bps_v1_1_1
2023-07-31,-0.04097718555133437,C,RF_longonly_0bps_v1_1_1
2023-08-31,-0.0014160272602680001,C,RF_longonly_0bps_v1_1_1
2023-09-30,0.007336414669976742,C,RF_longonly_0bps_v1_1_1
2023-10-31,-0.029930070251566604,C,RF_longonly_0bps_v1_1_1
2023-11-30,0.02061972284453922,C,RF_longonly_0bps_v1_1_1
2023-12-31,-0.008854418137008725,C,RF_longonly_0bps_v1_1_1
2024-01-31,0.09112193935962062,C,RF_longonly_0bps_v1_1_1
2024-02-29,0.06778266075217601,C,RF_longonly_0bps_v1_1_1
2024-03-31,-0.023754384986132717,C,RF_longonly_0bps_v1_1_1
2024-04-30,0.059493139170679415,C,RF_longonly_0bps_v1_1_1
2024-05-31,-0.04655351347799741,C,RF_longonly_0bps_v1_1_1
2024-06-30,-0.0025531583375394554,C,RF_longonly_0bps_v1_1_1
2024-07-31,-0.03818396618362905,C,RF_longonly_0bps_v1_1_1
2024-08-31,0.036954100886464836,C,RF_longonly_0bps_v1_1_1
2024-09-30,-0.018450685961009433,C,RF_longonly_0bps_v1_1_1
2024-10-31,0.06152565454198326,C,RF_longonly_0bps_v1_1_1
2024-11-30,-0.027191854768822417,C,RF_longonly_0bps_v1_1_1
2024-12-31,0.05409998879093315,C,RF_longonly_0bps_v1_1_1
2025-01-31,-0.09097066752414185,C,RF_longonly_0bps_v1_1_1
2025-02-28,0.02062253463323589,C,RF_longonly_0bps_v1_1_1
2025-03-31,-0.02445586854265523,C,RF_longonly_0bps_v1_1_1
2025-04-30,0.085120250592081,C,RF_longonly_0bps_v1_1_1
2025-05-31,0.04413536146871373,C,RF_longonly_0bps_v1_1_1
2025-06-30,0.07726945663271348,C,RF_longonly_0bps_v1_1_1
2025-07-31,0.019814227159058843,C,RF_longonly_0bps_v1_1_1
2025-08-31,0.025797266541997738,C,RF_longonly_0bps_v1_1_1
2025-09-30,0.0,C,RF_longonly_0bps_v1_1_1
