Date,Ret,Universe,Model
2022-07-31,-0.041301990915506244,A,RF_longonly_0bps
2022-08-31,-0.08924303340795091,A,RF_longonly_0bps
2022-09-30,0.08968903912286828,A,RF_longonly_0bps
2022-10-31,0.0539679323011361,A,RF_longonly_0bps
2022-11-30,-0.05904098187460448,A,RF_longonly_0bps
2022-12-31,0.051793062169908324,A,RF_longonly_0bps
2023-01-31,-0.022603219134237854,A,RF_longonly_0bps
2023-02-28,0.03244720294320108,A,RF_longonly_0bps
2023-03-31,0.010362173470207672,A,RF_longonly_0bps
2023-04-30,0.008496937917140799,A,RF_longonly_0bps
2023-05-31,0.0653871825915592,A,RF_longonly_0bps
2023-06-30,0.03311242840120719,A,RF_longonly_0bps
2023-07-31,-0.0165021546133465,A,RF_longonly_0bps
2023-08-31,-0.04873374757399796,A,RF_longonly_0bps
2023-09-30,-0.023529126633030393,A,RF_longonly_0bps
2023-10-31,0.0965119178796659,A,RF_longonly_0bps
2023-11-30,0.053222833069537,A,RF_longonly_0bps
2023-12-31,0.015510464301373797,A,RF_longonly_0bps
2024-01-31,0.057350997383435055,A,RF_longonly_0bps
2024-02-29,0.027793882753069255,A,RF_longonly_0bps
2024-03-31,-0.04675417207588562,A,RF_longonly_0bps
2024-04-30,0.050719868043725594,A,RF_longonly_0bps
2024-05-31,0.03602146000892054,A,RF_longonly_0bps
2024-06-30,0.009036274183193067,A,RF_longonly_0bps
2024-07-31,0.017386006855396405,A,RF_longonly_0bps
2024-08-31,0.02088783027491108,A,RF_longonly_0bps
2024-09-30,-0.014426830897274145,A,RF_longonly_0bps
2024-10-31,0.06249304827855994,A,RF_longonly_0bps
2024-11-30,-0.03676135612927765,A,RF_longonly_0bps
2024-12-31,0.031226053679782834,A,RF_longonly_0bps
2025-01-31,-0.02184408335415086,A,RF_longonly_0bps
2025-02-28,-0.05905729644146788,A,RF_longonly_0bps
2025-03-31,-0.009343264227767191,A,RF_longonly_0bps
2025-04-30,0.06948619405465895,A,RF_longonly_0bps
2025-05-31,0.04616138754437112,A,RF_longonly_0bps
2025-06-30,0.017938787571935753,A,RF_longonly_0bps
2025-07-31,0.024373664378864273,A,RF_longonly_0bps
2025-08-31,0.009897494150209664,A,RF_longonly_0bps
2025-09-30,0.0,A,RF_longonly_0bps
2008-10-31,,B,RF_longonly_0bps
2008-11-30,,B,RF_longonly_0bps
2008-12-31,,B,RF_longonly_0bps
2009-01-31,,B,RF_longonly_0bps
2009-02-28,,B,RF_longonly_0bps
2009-03-31,,B,RF_longonly_0bps
2009-04-30,,B,RF_longonly_0bps
2009-05-31,,B,RF_longonly_0bps
2009-06-30,,B,RF_longonly_0bps
2009-07-31,,B,RF_longonly_0bps
2009-08-31,,B,RF_longonly_0bps
2009-09-30,,B,RF_longonly_0bps
2009-10-31,0.045877379234798926,B,RF_longonly_0bps
2009-11-30,-0.007633958616690265,B,RF_longonly_0bps
2009-12-31,-0.07149407166407207,B,RF_longonly_0bps
2010-01-31,-0.007017757228588678,B,RF_longonly_0bps
2010-02-28,0.06449023709144389,B,RF_longonly_0bps
2010-03-31,-0.025324181667339553,B,RF_longonly_0bps
2010-04-30,-0.12120465148281934,B,RF_longonly_0bps
2010-05-31,-0.007791294165003516,B,RF_longonly_0bps
2010-06-30,0.13143041262174074,B,RF_longonly_0bps
2010-07-31,-0.0618868108519334,B,RF_longonly_0bps
2010-08-31,0.12387856503035154,B,RF_longonly_0bps
2010-09-30,0.0423375818862784,B,RF_longonly_0bps
2010-10-31,-0.07269825247913515,B,RF_longonly_0bps
2010-11-30,0.09107933731389753,B,RF_longonly_0bps
2010-12-31,0.036978288199548265,B,RF_longonly_0bps
2011-01-31,0.02566880178893468,B,RF_longonly_0bps
2011-02-28,-0.002988795380912119,B,RF_longonly_0bps
2011-03-31,0.08121084339796221,B,RF_longonly_0bps
2011-04-30,-0.02995660781049148,B,RF_longonly_0bps
2011-05-31,-0.02331404754406064,B,RF_longonly_0bps
2011-06-30,-0.05424921889674963,B,RF_longonly_0bps
2011-07-31,-0.10331170847899344,B,RF_longonly_0bps
2011-08-31,-0.12416628078531788,B,RF_longonly_0bps
2011-09-30,0.13172846455767304,B,RF_longonly_0bps
2011-10-31,-0.03755316761678046,B,RF_longonly_0bps
2011-11-30,-0.020504845651194595,B,RF_longonly_0bps
2011-12-31,0.05329329038876361,B,RF_longonly_0bps
2012-01-31,0.05598333358841931,B,RF_longonly_0bps
2012-02-29,-0.002927070579116267,B,RF_longonly_0bps
2012-03-31,-0.03095151785677145,B,RF_longonly_0bps
2012-04-30,-0.12261375095845353,B,RF_longonly_0bps
2012-05-31,0.07516529728519923,B,RF_longonly_0bps
2012-06-30,0.011151897852376006,B,RF_longonly_0bps
2012-07-31,0.03887992560042502,B,RF_longonly_0bps
2012-08-31,0.03721015672309826,B,RF_longonly_0bps
2012-09-30,0.014820802920769427,B,RF_longonly_0bps
2012-10-31,0.026853712218114886,B,RF_longonly_0bps
2012-11-30,0.04486671594451874,B,RF_longonly_0bps
2012-12-31,0.047527380106408695,B,RF_longonly_0bps
2013-01-31,-0.0338346236513849,B,RF_longonly_0bps
2013-02-28,-0.009356992546240865,B,RF_longonly_0bps
2013-03-31,0.04744657787093898,B,RF_longonly_0bps
2013-04-30,0.0007379385041972416,B,RF_longonly_0bps
2013-05-31,-0.04429843427798608,B,RF_longonly_0bps
2013-06-30,0.07793317719369285,B,RF_longonly_0bps
2013-07-31,-0.020704062737881192,B,RF_longonly_0bps
2013-08-31,0.07538156064729358,B,RF_longonly_0bps
2013-09-30,0.041878054387421496,B,RF_longonly_0bps
2013-10-31,0.003960106124827761,B,RF_longonly_0bps
2013-11-30,0.032262050066539615,B,RF_longonly_0bps
2013-12-31,-0.040502340884032845,B,RF_longonly_0bps
2014-01-31,0.06441708446293021,B,RF_longonly_0bps
2014-02-28,0.005192636018158437,B,RF_longonly_0bps
2014-03-31,0.01566575174215166,B,RF_longonly_0bps
2014-04-30,0.00913832899080356,B,RF_longonly_0bps
2014-05-31,-0.0003775800521826141,B,RF_longonly_0bps
2014-06-30,-0.04906066695256187,B,RF_longonly_0bps
2014-07-31,0.0033955770688029524,B,RF_longonly_0bps
2014-08-31,-0.033290456020897564,B,RF_longonly_0bps
2014-09-30,-0.0191682191126525,B,RF_longonly_0bps
2014-10-31,0.027648433678856117,B,RF_longonly_0bps
2014-11-30,-0.04756616552846894,B,RF_longonly_0bps
2014-12-31,0.007956092820521347,B,RF_longonly_0bps
2015-01-31,0.06287494524568954,B,RF_longonly_0bps
2015-02-28,-0.01840123467672391,B,RF_longonly_0bps
2015-03-31,0.02970611797263892,B,RF_longonly_0bps
2015-04-30,0.00045189507368205954,B,RF_longonly_0bps
2015-05-31,-0.030451423481499713,B,RF_longonly_0bps
2015-06-30,0.02592797666502228,B,RF_longonly_0bps
2015-07-31,-0.06745803005260649,B,RF_longonly_0bps
2015-08-31,-0.044378578204837635,B,RF_longonly_0bps
2015-09-30,0.05862636156043348,B,RF_longonly_0bps
2015-10-31,-0.013205317355417202,B,RF_longonly_0bps
2015-11-30,-0.030045749089493826,B,RF_longonly_0bps
2015-12-31,-0.05513505459978772,B,RF_longonly_0bps
2016-01-31,-0.029229591273693078,B,RF_longonly_0bps
2016-02-29,0.07616271184361063,B,RF_longonly_0bps
2016-03-31,0.025346719128696488,B,RF_longonly_0bps
2016-04-30,-0.008827500645581434,B,RF_longonly_0bps
2016-05-31,-0.05173792150847278,B,RF_longonly_0bps
2016-06-30,0.03591768118973551,B,RF_longonly_0bps
2016-07-31,0.010455140522069455,B,RF_longonly_0bps
2016-08-31,0.012270605118269693,B,RF_longonly_0bps
2016-09-30,-0.03116145891049353,B,RF_longonly_0bps
2016-10-31,-0.035130239974582575,B,RF_longonly_0bps
2016-11-30,0.05367291812605438,B,RF_longonly_0bps
2016-12-31,0.03382182107149548,B,RF_longonly_0bps
2017-01-31,0.005612586901416061,B,RF_longonly_0bps
2017-02-28,0.05838850635396095,B,RF_longonly_0bps
2017-03-31,0.044812174625715746,B,RF_longonly_0bps
2017-04-30,0.044355748070058,B,RF_longonly_0bps
2017-05-31,-0.0005970835012857891,B,RF_longonly_0bps
2017-06-30,0.03353191476325168,B,RF_longonly_0bps
2017-07-31,0.001021537782022838,B,RF_longonly_0bps
2017-08-31,0.030812132405254426,B,RF_longonly_0bps
2017-09-30,0.005178217384546622,B,RF_longonly_0bps
2017-10-31,-0.002619806942783968,B,RF_longonly_0bps
2017-11-30,0.014044649912377805,B,RF_longonly_0bps
2017-12-31,0.05953099615192069,B,RF_longonly_0bps
2018-01-31,-0.06372539059174279,B,RF_longonly_0bps
2018-02-28,-0.0061811951808504444,B,RF_longonly_0bps
2018-03-31,0.018430269133002018,B,RF_longonly_0bps
2018-04-30,-0.03443067207634745,B,RF_longonly_0bps
2018-05-31,-0.016631903198577967,B,RF_longonly_0bps
2018-06-30,0.0383592632855511,B,RF_longonly_0bps
2018-07-31,-0.029548267586631656,B,RF_longonly_0bps
2018-08-31,-0.003141696326157973,B,RF_longonly_0bps
2018-09-30,-0.08288449110991697,B,RF_longonly_0bps
2018-10-31,0.00042162906307923484,B,RF_longonly_0bps
2018-11-30,-0.04893036155820042,B,RF_longonly_0bps
2018-12-31,0.0683374003706303,B,RF_longonly_0bps
2019-01-31,0.027984679858616874,B,RF_longonly_0bps
2019-02-28,0.006159963964658356,B,RF_longonly_0bps
2019-03-31,0.04296450650015642,B,RF_longonly_0bps
2019-04-30,-0.06356420007918494,B,RF_longonly_0bps
2019-05-31,0.06038565940020721,B,RF_longonly_0bps
2019-06-30,-0.027086722006864353,B,RF_longonly_0bps
2019-07-31,-0.012569333989888602,B,RF_longonly_0bps
2019-08-31,0.02328360450584659,B,RF_longonly_0bps
2019-09-30,0.038495452807777504,B,RF_longonly_0bps
2019-10-31,0.013112214018824422,B,RF_longonly_0bps
2019-11-30,0.03994067876092867,B,RF_longonly_0bps
2019-12-31,-0.02599040814851922,B,RF_longonly_0bps
2020-01-31,-0.07219992019795335,B,RF_longonly_0bps
2020-02-29,-0.17556360699141435,B,RF_longonly_0bps
2020-03-31,0.06844993330451331,B,RF_longonly_0bps
2020-04-30,0.07157646329067209,B,RF_longonly_0bps
2020-05-31,0.05354251622733114,B,RF_longonly_0bps
2020-06-30,0.04076676641891361,B,RF_longonly_0bps
2020-07-31,0.05065901484166454,B,RF_longonly_0bps
2020-08-31,-0.027437209515533204,B,RF_longonly_0bps
2020-09-30,-0.05231827359495404,B,RF_longonly_0bps
2020-10-31,0.14816619103119885,B,RF_longonly_0bps
2020-11-30,0.04939866887685783,B,RF_longonly_0bps
2020-12-31,-0.01015446582434901,B,RF_longonly_0bps
2021-01-31,0.03227731270168865,B,RF_longonly_0bps
2021-02-28,0.040595074350745976,B,RF_longonly_0bps
2021-03-31,0.042924561168845805,B,RF_longonly_0bps
2021-04-30,0.04423675741635983,B,RF_longonly_0bps
2021-05-31,-0.01794386714448527,B,RF_longonly_0bps
2021-06-30,0.0175124757345962,B,RF_longonly_0bps
2021-07-31,0.019004669207415552,B,RF_longonly_0bps
2021-08-31,-0.05536801519996329,B,RF_longonly_0bps
2021-09-30,0.04190877052395493,B,RF_longonly_0bps
2021-10-31,-0.04976213076340258,B,RF_longonly_0bps
2021-11-30,0.04716459646649355,B,RF_longonly_0bps
2021-12-31,-0.040082997583727305,B,RF_longonly_0bps
2022-01-31,-0.052008814154726815,B,RF_longonly_0bps
2022-02-28,-8.066610465933325e-06,B,RF_longonly_0bps
2022-03-31,-0.0557694277275714,B,RF_longonly_0bps
2022-04-30,0.027050664591547355,B,RF_longonly_0bps
2022-05-31,-0.09010720674367785,B,RF_longonly_0bps
2022-06-30,0.04235424841114393,B,RF_longonly_0bps
2022-07-31,-0.06720050070819344,B,RF_longonly_0bps
2022-08-31,-0.08073024956788726,B,RF_longonly_0bps
2022-09-30,0.07293649411571801,B,RF_longonly_0bps
2022-10-31,0.11793209083634108,B,RF_longonly_0bps
2022-11-30,-0.017799007812150124,B,RF_longonly_0bps
2022-12-31,0.09964251520312173,B,RF_longonly_0bps
2023-01-31,-0.011819607519282708,B,RF_longonly_0bps
2023-02-28,0.021926195347560053,B,RF_longonly_0bps
2023-03-31,0.03614077621681369,B,RF_longonly_0bps
2023-04-30,-0.05331126062594238,B,RF_longonly_0bps
2023-05-31,0.05442529351070688,B,RF_longonly_0bps
2023-06-30,0.027369706114043456,B,RF_longonly_0bps
2023-07-31,-0.046283934920367406,B,RF_longonly_0bps
2023-08-31,-0.053768527509903574,B,RF_longonly_0bps
2023-09-30,-0.02645409308699998,B,RF_longonly_0bps
2023-10-31,0.1002760301190027,B,RF_longonly_0bps
2023-11-30,0.0519147654663844,B,RF_longonly_0bps
2023-12-31,-0.0163654574482353,B,RF_longonly_0bps
2024-01-31,0.035732842923243385,B,RF_longonly_0bps
2024-02-29,0.03853056586999278,B,RF_longonly_0bps
2024-03-31,-0.03337526550144147,B,RF_longonly_0bps
2024-04-30,0.06026315593116937,B,RF_longonly_0bps
2024-05-31,-0.0324058208793478,B,RF_longonly_0bps
2024-06-30,0.017008165066963548,B,RF_longonly_0bps
2024-07-31,0.03707871659669246,B,RF_longonly_0bps
2024-08-31,0.012244764918891832,B,RF_longonly_0bps
2024-09-30,-0.05660534121989486,B,RF_longonly_0bps
2024-10-31,-0.018653600084812344,B,RF_longonly_0bps
2024-11-30,-0.019059685548939873,B,RF_longonly_0bps
2024-12-31,0.06881178204331569,B,RF_longonly_0bps
2025-01-31,0.04521270034173346,B,RF_longonly_0bps
2025-02-28,0.01683110251443267,B,RF_longonly_0bps
2025-03-31,0.04515704904614926,B,RF_longonly_0bps
2025-04-30,0.06055276936759994,B,RF_longonly_0bps
2025-05-31,0.0288826954795922,B,RF_longonly_0bps
2025-06-30,-0.020560651439265804,B,RF_longonly_0bps
2025-07-31,0.03586108975705933,B,RF_longonly_0bps
2025-08-31,0.004010908328542797,B,RF_longonly_0bps
2025-09-30,0.0,B,RF_longonly_0bps
2008-10-31,,C,RF_longonly_0bps
2008-11-30,,C,RF_longonly_0bps
2008-12-31,,C,RF_longonly_0bps
2009-01-31,,C,RF_longonly_0bps
2009-02-28,,C,RF_longonly_0bps
2009-03-31,,C,RF_longonly_0bps
2009-04-30,,C,RF_longonly_0bps
2009-05-31,,C,RF_longonly_0bps
2009-06-30,,C,RF_longonly_0bps
2009-07-31,,C,RF_longonly_0bps
2009-08-31,,C,RF_longonly_0bps
2009-09-30,,C,RF_longonly_0bps
2009-10-31,0.12786501511752668,C,RF_longonly_0bps
2009-11-30,-0.07203389830508478,C,RF_longonly_0bps
2009-12-31,-0.012580374615599799,C,RF_longonly_0bps
2010-01-31,0.03274820687051738,C,RF_longonly_0bps
2010-02-28,-0.004386365713241358,C,RF_longonly_0bps
2010-03-31,0.04897336145612152,C,RF_longonly_0bps
2010-04-30,-0.035474468161785955,C,RF_longonly_0bps
2010-05-31,0.0013590904077802556,C,RF_longonly_0bps
2010-06-30,0.015595815941364657,C,RF_longonly_0bps
2010-07-31,-0.018962430597095858,C,RF_longonly_0bps
2010-08-31,0.07412568986523889,C,RF_longonly_0bps
2010-09-30,0.03144594789696001,C,RF_longonly_0bps
2010-10-31,0.013184581395390582,C,RF_longonly_0bps
2010-11-30,0.0676716784455445,C,RF_longonly_0bps
2010-12-31,-0.01290343830262771,C,RF_longonly_0bps
2011-01-31,0.04031319440673922,C,RF_longonly_0bps
2011-02-28,0.040610858154430184,C,RF_longonly_0bps
2011-03-31,0.06609590888518262,C,RF_longonly_0bps
2011-04-30,-0.05487094802229277,C,RF_longonly_0bps
2011-05-31,-0.051460682979120445,C,RF_longonly_0bps
2011-06-30,0.03171164676647898,C,RF_longonly_0bps
2011-07-31,0.007911593445540707,C,RF_longonly_0bps
2011-08-31,-0.12365012637088851,C,RF_longonly_0bps
2011-09-30,0.08790959390295203,C,RF_longonly_0bps
2011-10-31,0.010165533322118716,C,RF_longonly_0bps
2011-11-30,-0.06926357035884544,C,RF_longonly_0bps
2011-12-31,0.014053721123227607,C,RF_longonly_0bps
2012-01-31,0.027446298596427228,C,RF_longonly_0bps
2012-02-29,-0.05292781072341094,C,RF_longonly_0bps
2012-03-31,0.0033823063635663214,C,RF_longonly_0bps
2012-04-30,-0.09758821214661495,C,RF_longonly_0bps
2012-05-31,0.03337706156822449,C,RF_longonly_0bps
2012-06-30,0.033280094401745314,C,RF_longonly_0bps
2012-07-31,0.04513764046998472,C,RF_longonly_0bps
2012-08-31,0.009828159080658871,C,RF_longonly_0bps
2012-09-30,-0.04337412566416523,C,RF_longonly_0bps
2012-10-31,0.004163877234692585,C,RF_longonly_0bps
2012-11-30,0.015706783276342326,C,RF_longonly_0bps
2012-12-31,0.03581141701527795,C,RF_longonly_0bps
2013-01-31,-0.032843665225736285,C,RF_longonly_0bps
2013-02-28,0.02693562365876343,C,RF_longonly_0bps
2013-03-31,0.012021501834545853,C,RF_longonly_0bps
2013-04-30,0.007478921769623864,C,RF_longonly_0bps
2013-05-31,-0.032651696134250355,C,RF_longonly_0bps
2013-06-30,0.07747369814192251,C,RF_longonly_0bps
2013-07-31,0.01883494487869048,C,RF_longonly_0bps
2013-08-31,-0.0026189322821301396,C,RF_longonly_0bps
2013-09-30,-0.0005451351570201352,C,RF_longonly_0bps
2013-10-31,0.003344448338305774,C,RF_longonly_0bps
2013-11-30,-0.004495193796548565,C,RF_longonly_0bps
2013-12-31,0.03692957635729994,C,RF_longonly_0bps
2014-01-31,0.09083923523286028,C,RF_longonly_0bps
2014-02-28,-0.021186404324035995,C,RF_longonly_0bps
2014-03-31,-0.0067543642105464576,C,RF_longonly_0bps
2014-04-30,-0.00669246640696612,C,RF_longonly_0bps
2014-05-31,0.04911098161886056,C,RF_longonly_0bps
2014-06-30,-0.08808386370469141,C,RF_longonly_0bps
2014-07-31,0.043654112080474476,C,RF_longonly_0bps
2014-08-31,-0.051604398136576246,C,RF_longonly_0bps
2014-09-30,-0.06786174869390046,C,RF_longonly_0bps
2014-10-31,-0.057835341802442035,C,RF_longonly_0bps
2014-11-30,-0.10498040800166081,C,RF_longonly_0bps
2014-12-31,-0.006983644510706665,C,RF_longonly_0bps
2015-01-31,0.046747904466352734,C,RF_longonly_0bps
2015-02-28,0.01472688802344075,C,RF_longonly_0bps
