Date,Ret,Universe,Model
2020-09-30,0.053198926869726215,C,RF_longonly_0bps
2020-10-31,0.1887807879831349,C,RF_longonly_0bps
2020-11-30,0.1635000932392951,C,RF_longonly_0bps
2020-12-31,0.11897921324153068,C,RF_longonly_0bps
2021-01-31,0.03786076469181326,C,RF_longonly_0bps
2021-02-28,0.03037991462297843,C,RF_longonly_0bps
2021-03-31,0.05096124854760293,C,RF_longonly_0bps
2021-04-30,-0.007119015279908927,C,RF_longonly_0bps
2021-05-31,-0.019694236799727143,C,RF_longonly_0bps
2021-06-30,0.04019805492173756,C,RF_longonly_0bps
2021-07-31,0.06021989376739729,C,RF_longonly_0bps
2021-08-31,0.032970054530234674,C,RF_longonly_0bps
2021-09-30,0.12393137786573322,C,RF_longonly_0bps
2021-10-31,-0.08721273977781496,C,RF_longonly_0bps
2021-11-30,-0.06643585620834556,C,RF_longonly_0bps
2021-12-31,-0.05589008447235739,C,RF_longonly_0bps
2022-01-31,0.04265661360811389,C,RF_longonly_0bps
2022-02-28,0.08881606287308294,C,RF_longonly_0bps
2022-03-31,0.0060740681126475226,C,RF_longonly_0bps
2022-04-30,0.005236575361952307,C,RF_longonly_0bps
2022-05-31,-0.10871496954977795,C,RF_longonly_0bps
2022-06-30,0.17300328896498757,C,RF_longonly_0bps
2022-07-31,-0.021215716785868158,C,RF_longonly_0bps
2022-08-31,-0.12405311056599572,C,RF_longonly_0bps
2022-09-30,0.004812465746578869,C,RF_longonly_0bps
2022-10-31,0.027870196233837533,C,RF_longonly_0bps
2022-11-30,-0.0960903146619527,C,RF_longonly_0bps
2022-12-31,0.11192939405752358,C,RF_longonly_0bps
2023-01-31,-0.04406996257267973,C,RF_longonly_0bps
2023-02-28,0.0514614001938589,C,RF_longonly_0bps
2023-03-31,-0.02094309963466593,C,RF_longonly_0bps
2023-04-30,-0.040434907669222045,C,RF_longonly_0bps
2023-05-31,0.030477104752489347,C,RF_longonly_0bps
2023-06-30,0.01875469532310332,C,RF_longonly_0bps
2023-07-31,-0.044033130126868825,C,RF_longonly_0bps
2023-08-31,-0.0029440063536508975,C,RF_longonly_0bps
2023-09-30,0.013721327056958686,C,RF_longonly_0bps
2023-10-31,-0.024278062302171288,C,RF_longonly_0bps
2023-11-30,0.015328096306452973,C,RF_longonly_0bps
2023-12-31,-0.04331257123772789,C,RF_longonly_0bps
2024-01-31,0.09112193935962062,C,RF_longonly_0bps
2024-02-29,0.06778266075217601,C,RF_longonly_0bps
2024-03-31,-0.023754384986132717,C,RF_longonly_0bps
2024-04-30,0.059143604517337134,C,RF_longonly_0bps
2024-05-31,-0.05363880735782726,C,RF_longonly_0bps
2024-06-30,-0.0025531583375394554,C,RF_longonly_0bps
2024-07-31,-0.03863479096587132,C,RF_longonly_0bps
2024-08-31,0.04708857419593303,C,RF_longonly_0bps
2024-09-30,-0.02716886688035259,C,RF_longonly_0bps
2024-10-31,0.06152565454198326,C,RF_longonly_0bps
2024-11-30,-0.025417933655066345,C,RF_longonly_0bps
2024-12-31,0.05344712580269201,C,RF_longonly_0bps
2025-01-31,-0.09427042787583557,C,RF_longonly_0bps
2025-02-28,0.02578376096070468,C,RF_longonly_0bps
2025-03-31,-0.019435058050478855,C,RF_longonly_0bps
2025-04-30,0.08331205000185225,C,RF_longonly_0bps
2025-05-31,0.04511794558825319,C,RF_longonly_0bps
2025-06-30,0.07265188150560074,C,RF_longonly_0bps
2025-07-31,0.014945096699918682,C,RF_longonly_0bps
2025-08-31,0.025623779585535775,C,RF_longonly_0bps
2025-09-30,0.0,C,RF_longonly_0bps
