Date,Ret,Universe,Model
2015-01-31,0.04994605486543199,ALL,RF_longonly_0bps
2015-02-28,-0.010699591089211525,ALL,RF_longonly_0bps
2015-03-31,0.019552322041834318,ALL,RF_longonly_0bps
2015-04-30,2.373772054357849e-05,ALL,RF_longonly_0bps
2015-05-31,-0.02879496816032753,ALL,RF_longonly_0bps
2015-06-30,0.009838001191848578,ALL,RF_longonly_0bps
2015-07-31,-0.06076439907251262,ALL,RF_longonly_0bps
2015-08-31,-0.037383934106532346,ALL,RF_longonly_0bps
2015-09-30,0.06409063998097216,ALL,RF_longonly_0bps
2015-10-31,-0.012708295613021853,ALL,RF_longonly_0bps
2015-11-30,-0.02198567152495107,ALL,RF_longonly_0bps
2015-12-31,-0.05442507612706504,ALL,RF_longonly_0bps
2016-01-31,-0.004575305575341324,ALL,RF_longonly_0bps
2016-02-29,0.06908704612213916,ALL,RF_longonly_0bps
2016-03-31,0.010698723420312289,ALL,RF_longonly_0bps
2016-04-30,0.0008085441512290952,ALL,RF_longonly_0bps
2016-05-31,-0.010173766701996186,ALL,RF_longonly_0bps
2016-06-30,0.03372543973290085,ALL,RF_longonly_0bps
2016-07-31,0.00042707588769567636,ALL,RF_longonly_0bps
2016-08-31,0.006273901330215014,ALL,RF_longonly_0bps
2016-09-30,-0.025860418914406966,ALL,RF_longonly_0bps
2016-10-31,0.013351257229439428,ALL,RF_longonly_0bps
2016-11-30,0.02816119266448174,ALL,RF_longonly_0bps
2016-12-31,0.015897218361247144,ALL,RF_longonly_0bps
2017-01-31,0.02138429794674167,ALL,RF_longonly_0bps
2017-02-28,0.021969768921222575,ALL,RF_longonly_0bps
2017-03-31,0.028126502189174667,ALL,RF_longonly_0bps
2017-04-30,0.0324579973477875,ALL,RF_longonly_0bps
2017-05-31,0.0012515275776303248,ALL,RF_longonly_0bps
2017-06-30,0.03322687571192071,ALL,RF_longonly_0bps
2017-07-31,0.004236730473777482,ALL,RF_longonly_0bps
2017-08-31,0.022083889927218065,ALL,RF_longonly_0bps
2017-09-30,0.021853944061832987,ALL,RF_longonly_0bps
2017-10-31,0.018218449182471116,ALL,RF_longonly_0bps
2017-11-30,0.010964975547137096,ALL,RF_longonly_0bps
2017-12-31,0.050675038519545655,ALL,RF_longonly_0bps
2018-01-31,-0.04347248125214148,ALL,RF_longonly_0bps
2018-02-28,-0.011061022584106045,ALL,RF_longonly_0bps
2018-03-31,0.010238053914603825,ALL,RF_longonly_0bps
2018-04-30,0.0029173863425371706,ALL,RF_longonly_0bps
2018-05-31,-0.0009418934082893036,ALL,RF_longonly_0bps
2018-06-30,0.02826676809335644,ALL,RF_longonly_0bps
2018-07-31,0.009883929300559176,ALL,RF_longonly_0bps
2018-08-31,0.0013244726264982638,ALL,RF_longonly_0bps
2018-09-30,-0.0761904962909377,ALL,RF_longonly_0bps
2018-10-31,-0.009296146400539324,ALL,RF_longonly_0bps
2018-11-30,-0.06946274608357977,ALL,RF_longonly_0bps
2018-12-31,0.06642271809126324,ALL,RF_longonly_0bps
2019-01-31,0.034195731769379116,ALL,RF_longonly_0bps
2019-02-28,0.007975270353423438,ALL,RF_longonly_0bps
2019-03-31,0.0509545422923641,ALL,RF_longonly_0bps
2019-04-30,-0.015777982786796256,ALL,RF_longonly_0bps
2019-05-31,0.0735244540290036,ALL,RF_longonly_0bps
2019-06-30,-0.010445610064924973,ALL,RF_longonly_0bps
2019-07-31,-0.015397936602637354,ALL,RF_longonly_0bps
2019-08-31,0.007983492896632588,ALL,RF_longonly_0bps
2019-09-30,0.021811157386230302,ALL,RF_longonly_0bps
2019-10-31,0.012561176080865426,ALL,RF_longonly_0bps
2019-11-30,0.027012518116305236,ALL,RF_longonly_0bps
2019-12-31,0.013544845757840101,ALL,RF_longonly_0bps
2020-01-31,-0.049349539230522745,ALL,RF_longonly_0bps
2020-02-29,-0.16284216420089873,ALL,RF_longonly_0bps
2020-03-31,0.11951451587526418,ALL,RF_longonly_0bps
2020-04-30,0.06069519783415795,ALL,RF_longonly_0bps
2020-05-31,0.03658497512939738,ALL,RF_longonly_0bps
2020-06-30,0.08447050151691625,ALL,RF_longonly_0bps
2020-07-31,0.08354621775180915,ALL,RF_longonly_0bps
2020-08-31,-0.025013742242749645,ALL,RF_longonly_0bps
2020-09-30,-0.01456580337966411,ALL,RF_longonly_0bps
2020-10-31,0.15869559492965843,ALL,RF_longonly_0bps
2020-11-30,0.08090783567029475,ALL,RF_longonly_0bps
2020-12-31,0.035215757847194926,ALL,RF_longonly_0bps
2021-01-31,0.04097191523561387,ALL,RF_longonly_0bps
2021-02-28,0.035159006106919334,ALL,RF_longonly_0bps
2021-03-31,0.04979179534016911,ALL,RF_longonly_0bps
2021-04-30,0.008227061314625382,ALL,RF_longonly_0bps
2021-05-31,-0.003803532565036427,ALL,RF_longonly_0bps
2021-06-30,0.024798329239421057,ALL,RF_longonly_0bps
2021-07-31,0.039226112451047755,ALL,RF_longonly_0bps
2021-08-31,-0.03336717745264308,ALL,RF_longonly_0bps
2021-09-30,0.0751846291252969,ALL,RF_longonly_0bps
2021-10-31,-0.03834257925532197,ALL,RF_longonly_0bps
2021-11-30,0.02003670631085231,ALL,RF_longonly_0bps
2021-12-31,-0.06327562336616495,ALL,RF_longonly_0bps
2022-01-31,-0.02003464666673016,ALL,RF_longonly_0bps
2022-02-28,0.03861509485655779,ALL,RF_longonly_0bps
2022-03-31,-0.05902133003369753,ALL,RF_longonly_0bps
2022-04-30,0.007822505762285801,ALL,RF_longonly_0bps
2022-05-31,-0.10041512567847799,ALL,RF_longonly_0bps
2022-06-30,0.08239620906936944,ALL,RF_longonly_0bps
2022-07-31,-0.037925728265526364,ALL,RF_longonly_0bps
2022-08-31,-0.09932185404856579,ALL,RF_longonly_0bps
2022-09-30,0.061572749269028455,ALL,RF_longonly_0bps
2022-10-31,0.06983474257167281,ALL,RF_longonly_0bps
2022-11-30,-0.05252831894998366,ALL,RF_longonly_0bps
2022-12-31,0.09728671491732745,ALL,RF_longonly_0bps
2023-01-31,-0.022435825457761214,ALL,RF_longonly_0bps
2023-02-28,0.032598201907938315,ALL,RF_longonly_0bps
2023-03-31,0.012059707610367012,ALL,RF_longonly_0bps
2023-04-30,-0.02418801891266659,ALL,RF_longonly_0bps
2023-05-31,0.0511988061394818,ALL,RF_longonly_0bps
2023-06-30,0.023720537785383668,ALL,RF_longonly_0bps
2023-07-31,-0.03651739621984476,ALL,RF_longonly_0bps
2023-08-31,-0.04386563409430886,ALL,RF_longonly_0bps
2023-09-30,-0.014252650490958498,ALL,RF_longonly_0bps
2023-10-31,0.06606532468432116,ALL,RF_longonly_0bps
2023-11-30,0.05566506694212375,ALL,RF_longonly_0bps
2023-12-31,-0.015358288158027408,ALL,RF_longonly_0bps
2024-01-31,0.06574721697787511,ALL,RF_longonly_0bps
2024-02-29,0.03906778462251482,ALL,RF_longonly_0bps
2024-03-31,-0.041849451236807673,ALL,RF_longonly_0bps
2024-04-30,0.05457129998576665,ALL,RF_longonly_0bps
2024-05-31,-0.013269080530667238,ALL,RF_longonly_0bps
2024-06-30,0.016028296870781025,ALL,RF_longonly_0bps
2024-07-31,0.014835869331840727,ALL,RF_longonly_0bps
2024-08-31,0.02257437580585386,ALL,RF_longonly_0bps
2024-09-30,-0.02725945213764846,ALL,RF_longonly_0bps
2024-10-31,0.026596304657162166,ALL,RF_longonly_0bps
2024-11-30,-0.03223542379333646,ALL,RF_longonly_0bps
2024-12-31,0.04586524229497386,ALL,RF_longonly_0bps
2025-01-31,-0.014080051168004915,ALL,RF_longonly_0bps
2025-02-28,-0.008345491385004074,ALL,RF_longonly_0bps
2025-03-31,0.00699624200666557,ALL,RF_longonly_0bps
2025-04-30,0.0728325430706581,ALL,RF_longonly_0bps
2025-05-31,0.039463376355381434,ALL,RF_longonly_0bps
2025-06-30,0.021244997632300238,ALL,RF_longonly_0bps
2025-07-31,0.030053505985422304,ALL,RF_longonly_0bps
2025-08-31,0.012401960610595026,ALL,RF_longonly_0bps
2025-09-30,0.0,ALL,RF_longonly_0bps
